start_id,relation,end_name
Elizabeth Blackburn,EMPLOYED_AT,Berkeley
Elizabeth Blackburn,EMPLOYED_AT,University of California
Elizabeth Blackburn,EMPLOYED_AT,San Francisco
Elizabeth Blackburn,MEMBER_OF,Royal Society
Elizabeth Blackburn,MEMBER_OF,National Academy of Sciences
Elizabeth Blackburn,MEMBER_OF,American Association for the Advancement of Science
Elizabeth Blackburn,MEMBER_OF,American Academy of Arts and Sciences
Elizabeth Blackburn,MEMBER_OF,European Molecular Biology Organization
Elizabeth Blackburn,MEMBER_OF,Australian Academy of Science
Elizabeth Blackburn,MEMBER_OF,National Academy of Medicine
Gerty Cori,RECEIVED,Q204733_1947
Q204733_1947,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Gerty Cori,CITIZEN_OF,United States
Gerty Cori,CITIZEN_OF,Czechoslovakia
Gerty Cori,CITIZEN_OF,Cisleithania
Gerty Cori,OCCUPATION,biochemist
Gerty Cori,OCCUPATION,physiologist
Gerty Cori,OCCUPATION,researcher
Gerty Cori,OCCUPATION,chemist
Gerty Cori,OCCUPATION,psychologist
Gerty Cori,OCCUPATION,physician
Gerty Cori,FIELD_OF_WORK,biochemistry
Gerty Cori,FIELD_OF_WORK,medicine
Gerty Cori,EDUCATED_AT,German University in Prague Medical School
Gerty Cori,EDUCATED_AT,German University in Prague
Gerty Cori,EMPLOYED_AT,Washington University in St. Louis
Gerty Cori,MEMBER_OF,American Philosophical Society
Gerty Cori,MEMBER_OF,National Science Board
Gerty Cori,MEMBER_OF,National Academy of Sciences
Gerty Cori,MEMBER_OF,American Academy of Arts and Sciences
Tadeusz Reichstein,RECEIVED,Q115490_1950
Q115490_1950,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Tadeusz Reichstein,CITIZEN_OF,Poland
Tadeusz Reichstein,CITIZEN_OF,Switzerland
Tadeusz Reichstein,OCCUPATION,botanist
Tadeusz Reichstein,OCCUPATION,botanical collector
Tadeusz Reichstein,OCCUPATION,university teacher
Tadeusz Reichstein,OCCUPATION,chemist
Tadeusz Reichstein,OCCUPATION,scientist
Tadeusz Reichstein,OCCUPATION,physician
Tadeusz Reichstein,EDUCATED_AT,ETH Zurich
Tadeusz Reichstein,EMPLOYED_AT,University of Basel
Tadeusz Reichstein,MEMBER_OF,Royal Academy of Medicine of Belgium
Tadeusz Reichstein,MEMBER_OF,Polish Biochemical Society
Tadeusz Reichstein,MEMBER_OF,German Academy of Sciences Leopoldina
Tadeusz Reichstein,MEMBER_OF,Polish Academy of Sciences
Tadeusz Reichstein,MEMBER_OF,American Academy of Arts and Sciences
Tadeusz Reichstein,MEMBER_OF,National Academy of Sciences
Tadeusz Reichstein,MEMBER_OF,Royal Society
Walter Rudolf Hess,RECEIVED,Q115470_1949
Q115470_1949,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Walter Rudolf Hess,CITIZEN_OF,Switzerland
Walter Rudolf Hess,OCCUPATION,ophthalmologist
Walter Rudolf Hess,OCCUPATION,neuroscientist
Walter Rudolf Hess,OCCUPATION,physiologist
Walter Rudolf Hess,OCCUPATION,art historian
Walter Rudolf Hess,OCCUPATION,university teacher
Walter Rudolf Hess,OCCUPATION,biologist
Walter Rudolf Hess,OCCUPATION,surgeon
Walter Rudolf Hess,OCCUPATION,physician
Walter Rudolf Hess,FIELD_OF_WORK,human physiology
Walter Rudolf Hess,FIELD_OF_WORK,surgery
Walter Rudolf Hess,FIELD_OF_WORK,neuroscience
Walter Rudolf Hess,FIELD_OF_WORK,ophthalmology
Walter Rudolf Hess,EDUCATED_AT,University of Zurich
Walter Rudolf Hess,EMPLOYED_AT,University of Zurich
Walter Rudolf Hess,MEMBER_OF,Royal Academy of Medicine of Belgium
Walter Rudolf Hess,MEMBER_OF,Thurgovia
Walter Rudolf Hess,MEMBER_OF,German Academy of Sciences Leopoldina
Walter Rudolf Hess,MEMBER_OF,Pontifical Academy of Sciences
Paul Hermann Müller,RECEIVED,Q115475_1948
Q115475_1948,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Paul Hermann Müller,CITIZEN_OF,Switzerland
Paul Hermann Müller,OCCUPATION,chemist
Paul Hermann Müller,OCCUPATION,physician
Paul Hermann Müller,FIELD_OF_WORK,malaria
Paul Hermann Müller,EDUCATED_AT,University of Basel
Andrew Fire,RECEIVED,Q202152_2006
Q202152_2006,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Andrew Fire,CITIZEN_OF,United States
Andrew Fire,OCCUPATION,academic
Andrew Fire,OCCUPATION,pathologist
Andrew Fire,OCCUPATION,geneticist
Andrew Fire,OCCUPATION,university teacher
Andrew Fire,OCCUPATION,biologist
Andrew Fire,OCCUPATION,physicist
Andrew Fire,OCCUPATION,physician
Andrew Fire,FIELD_OF_WORK,genetics
Andrew Fire,FIELD_OF_WORK,pathology
Andrew Fire,EDUCATED_AT,Fremont High School
Andrew Fire,EDUCATED_AT,University of California
Andrew Fire,EDUCATED_AT,Berkeley
Andrew Fire,EDUCATED_AT,Massachusetts Institute of Technology
Andrew Fire,EDUCATED_AT,Stanford University
Andrew Fire,EMPLOYED_AT,Stanford University
Andrew Fire,EMPLOYED_AT,Johns Hopkins University
Andrew Fire,MEMBER_OF,European Molecular Biology Organization
Andrew Fire,MEMBER_OF,National Academy of Sciences
Andrew Fire,MEMBER_OF,American Academy of Arts and Sciences
Daniel Bovet,RECEIVED,Q115448_1957
Q115448_1957,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Daniel Bovet,CITIZEN_OF,Italy
Daniel Bovet,CITIZEN_OF,Switzerland
Daniel Bovet,OCCUPATION,neuroscientist
Daniel Bovet,OCCUPATION,biochemist
Daniel Bovet,OCCUPATION,pharmacologist
Daniel Bovet,OCCUPATION,university teacher
Daniel Bovet,OCCUPATION,biologist
Daniel Bovet,OCCUPATION,Esperantist
Daniel Bovet,OCCUPATION,pharmacist
Daniel Bovet,OCCUPATION,physician
Daniel Bovet,FIELD_OF_WORK,sulfonamide drug
Daniel Bovet,FIELD_OF_WORK,histamine antagonist
Daniel Bovet,EDUCATED_AT,University of Geneva
Daniel Bovet,EMPLOYED_AT,Sapienza University of Rome
Daniel Bovet,EMPLOYED_AT,Pasteur Institute
Daniel Bovet,MEMBER_OF,American Academy of Arts and Sciences
Daniel Bovet,MEMBER_OF,Académie Nationale de Médecine
Daniel Bovet,MEMBER_OF,French Academy of Sciences
Daniel Bovet,MEMBER_OF,Royal Society
Richard Axel,RECEIVED,Q211940_2004
Q211940_2004,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Richard Axel,CITIZEN_OF,United States
Richard Axel,OCCUPATION,biochemist
Richard Axel,OCCUPATION,university teacher
Richard Axel,OCCUPATION,neurologist
Richard Axel,FIELD_OF_WORK,neurobiology
Richard Axel,FIELD_OF_WORK,physiology
Richard Axel,FIELD_OF_WORK,neurology
Richard Axel,EDUCATED_AT,Johns Hopkins School of Medicine
Richard Axel,EDUCATED_AT,Columbia University
Richard Axel,EDUCATED_AT,Stuyvesant High School
Richard Axel,EMPLOYED_AT,Johns Hopkins School of Medicine
Richard Axel,EMPLOYED_AT,Howard Hughes Medical Institute
Richard Axel,EMPLOYED_AT,Columbia University
Richard Axel,MEMBER_OF,American Philosophical Society
Richard Axel,MEMBER_OF,National Academy of Sciences
Richard Axel,MEMBER_OF,Royal Society
Richard Axel,MEMBER_OF,American Academy of Arts and Sciences
Peter Medawar,RECEIVED,Q214209_1960
Q214209_1960,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Peter Medawar,CITIZEN_OF,United States
Peter Medawar,CITIZEN_OF,United Kingdom
Peter Medawar,OCCUPATION,autobiographer
Peter Medawar,OCCUPATION,physiologist
Peter Medawar,OCCUPATION,researcher
Peter Medawar,OCCUPATION,biologist
Peter Medawar,OCCUPATION,zoologist
Peter Medawar,OCCUPATION,professor
Peter Medawar,OCCUPATION,physician
Peter Medawar,OCCUPATION,immunologist
Peter Medawar,FIELD_OF_WORK,zoology
Peter Medawar,EDUCATED_AT,University of Oxford
Peter Medawar,EDUCATED_AT,Marlborough College
Peter Medawar,EDUCATED_AT,Magdalen College
Peter Medawar,EMPLOYED_AT,Magdalen College
Peter Medawar,EMPLOYED_AT,University College London
Peter Medawar,EMPLOYED_AT,University of Birmingham
Peter Medawar,MEMBER_OF,American Academy of Arts and Sciences
Peter Medawar,MEMBER_OF,American Philosophical Society
Peter Medawar,MEMBER_OF,Royal Society
Peter Medawar,MEMBER_OF,National Academy of Sciences
Charles Richet,RECEIVED,Q214851_1913
Q214851_1913,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Charles Richet,CITIZEN_OF,France
Charles Richet,OCCUPATION,immunologist
Charles Richet,OCCUPATION,physiologist
Charles Richet,OCCUPATION,researcher
Charles Richet,OCCUPATION,Esperantist
Charles Richet,OCCUPATION,psychologist
Charles Richet,OCCUPATION,playwright
Charles Richet,OCCUPATION,physician
Charles Richet,OCCUPATION,writer
Charles Richet,FIELD_OF_WORK,Esperanto
Charles Richet,FIELD_OF_WORK,physiology
Charles Richet,FIELD_OF_WORK,prose
Charles Richet,FIELD_OF_WORK,medicine
Charles Richet,FIELD_OF_WORK,psychology
Charles Richet,FIELD_OF_WORK,drama
Charles Richet,FIELD_OF_WORK,anaphylaxis
Charles Richet,FIELD_OF_WORK,eugenics
Charles Richet,FIELD_OF_WORK,parapsychology
Charles Richet,FIELD_OF_WORK,allergology
Charles Richet,FIELD_OF_WORK,human physiology
Charles Richet,FIELD_OF_WORK,creative and professional writing
Charles Richet,EDUCATED_AT,University of Paris
Charles Richet,EMPLOYED_AT,Collège de France
Charles Richet,MEMBER_OF,Saint Petersburg Academy of Sciences
Charles Richet,MEMBER_OF,Academy of Sciences of Turin
Charles Richet,MEMBER_OF,Academy of Sciences of the USSR
Charles Richet,MEMBER_OF,French Academy of Sciences
Charles Richet,MEMBER_OF,Académie Nationale de Médecine
Charles Richet,MEMBER_OF,Russian Academy of Sciences
Joshua Lederberg,RECEIVED,Q218823_1958
Q218823_1958,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Joshua Lederberg,CITIZEN_OF,United States
Joshua Lederberg,OCCUPATION,artificial intelligence researcher
Joshua Lederberg,OCCUPATION,molecular biologist
Joshua Lederberg,OCCUPATION,microbiologist
Joshua Lederberg,OCCUPATION,geneticist
Joshua Lederberg,OCCUPATION,university teacher
Joshua Lederberg,OCCUPATION,zoologist
Joshua Lederberg,OCCUPATION,computer scientist
Joshua Lederberg,OCCUPATION,physician
Joshua Lederberg,FIELD_OF_WORK,genetics
Joshua Lederberg,FIELD_OF_WORK,microbiology
Joshua Lederberg,EDUCATED_AT,Stuyvesant High School
Joshua Lederberg,EDUCATED_AT,University of Wisconsin–Madison
Joshua Lederberg,EDUCATED_AT,Yale University
Joshua Lederberg,EDUCATED_AT,Columbia University
Joshua Lederberg,EMPLOYED_AT,University of Wisconsin–Madison
Joshua Lederberg,EMPLOYED_AT,Stanford University
Joshua Lederberg,EMPLOYED_AT,The Rockefeller University
Joshua Lederberg,MEMBER_OF,American Academy of Arts and Sciences
Joshua Lederberg,MEMBER_OF,American Philosophical Society
Joshua Lederberg,MEMBER_OF,Royal Society
Joshua Lederberg,MEMBER_OF,Association for Computing Machinery
Joshua Lederberg,MEMBER_OF,National Academy of Sciences
Joshua Lederberg,MEMBER_OF,American Association for the Advancement of Science
Joshua Lederberg,MEMBER_OF,Pontifical Academy of Sciences
Paul Nurse,RECEIVED,Q219716_2001
Q219716_2001,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Paul Nurse,CITIZEN_OF,United Kingdom
Paul Nurse,OCCUPATION,geneticist
Paul Nurse,OCCUPATION,biochemist
Paul Nurse,OCCUPATION,researcher
Paul Nurse,OCCUPATION,chemist
Paul Nurse,FIELD_OF_WORK,genetics
Paul Nurse,EDUCATED_AT,Harrow High School
Paul Nurse,EDUCATED_AT,University of East Anglia
Paul Nurse,EDUCATED_AT,University of Birmingham
Paul Nurse,EMPLOYED_AT,University of Oxford
Paul Nurse,EMPLOYED_AT,Royal Society
Paul Nurse,EMPLOYED_AT,University of Edinburgh
Paul Nurse,EMPLOYED_AT,The Rockefeller University
Paul Nurse,EMPLOYED_AT,Francis Crick Institute
Paul Nurse,MEMBER_OF,European Molecular Biology Organization
Paul Nurse,MEMBER_OF,American Academy of Arts and Sciences
Paul Nurse,MEMBER_OF,Chinese Academy of Sciences
Paul Nurse,MEMBER_OF,Royal Society
Paul Nurse,MEMBER_OF,National Academy of Sciences
Paul Nurse,MEMBER_OF,Academia Europaea
Paul Nurse,MEMBER_OF,Hungarian Academy of Sciences
André Lwoff,RECEIVED,Q223309_1965
Q223309_1965,INSTANCE_OF,Nobel Prize in Physiology or Medicine
André Lwoff,CITIZEN_OF,France
André Lwoff,OCCUPATION,virologist
André Lwoff,OCCUPATION,botanist
André Lwoff,OCCUPATION,researcher
André Lwoff,OCCUPATION,biologist
André Lwoff,OCCUPATION,physician
André Lwoff,FIELD_OF_WORK,microbiology
André Lwoff,EDUCATED_AT,Lycée Voltaire
André Lwoff,EDUCATED_AT,Pasteur Institute
André Lwoff,EMPLOYED_AT,Pasteur Institute
André Lwoff,MEMBER_OF,Société zoologique de France
André Lwoff,MEMBER_OF,European Molecular Biology Organization
André Lwoff,MEMBER_OF,American Academy of Arts and Sciences
André Lwoff,MEMBER_OF,Royal Academy of Medicine of Belgium
André Lwoff,MEMBER_OF,German Academy of Sciences Leopoldina
André Lwoff,MEMBER_OF,Royal Society
André Lwoff,MEMBER_OF,French Academy of Sciences
André Lwoff,MEMBER_OF,National Academy of Sciences
André Lwoff,MEMBER_OF,Hungarian Academy of Sciences
Allan McLeod Cormack,RECEIVED,Q223542_1979
Q223542_1979,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Allan McLeod Cormack,CITIZEN_OF,United States
Allan McLeod Cormack,CITIZEN_OF,South Africa
Allan McLeod Cormack,OCCUPATION,biophysicist
Allan McLeod Cormack,OCCUPATION,researcher
Allan McLeod Cormack,OCCUPATION,physicist
Allan McLeod Cormack,FIELD_OF_WORK,physics
Allan McLeod Cormack,EDUCATED_AT,Rondebosch Boys' High School
Allan McLeod Cormack,EDUCATED_AT,University of Cape Town
Allan McLeod Cormack,EDUCATED_AT,St John's College
Allan McLeod Cormack,EMPLOYED_AT,University of Cambridge
Allan McLeod Cormack,EMPLOYED_AT,Tufts University
Allan McLeod Cormack,EMPLOYED_AT,Groote Schuur Hospital
Allan McLeod Cormack,EMPLOYED_AT,University of Cape Town
Allan McLeod Cormack,MEMBER_OF,American Academy of Arts and Sciences
Allan McLeod Cormack,MEMBER_OF,American Physical Society
Allan McLeod Cormack,MEMBER_OF,National Academy of Sciences
Albert Claude,RECEIVED,Q233943_1974
Q233943_1974,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Albert Claude,CITIZEN_OF,United States
Albert Claude,CITIZEN_OF,Belgium
Albert Claude,OCCUPATION,cell biologist
Albert Claude,OCCUPATION,academic
Albert Claude,OCCUPATION,biochemist
Albert Claude,OCCUPATION,university teacher
Albert Claude,OCCUPATION,biologist
Albert Claude,OCCUPATION,chemist
Albert Claude,OCCUPATION,physician
Albert Claude,FIELD_OF_WORK,biochemistry
Albert Claude,EDUCATED_AT,University of Liège
Albert Claude,EMPLOYED_AT,Université Libre de Bruxelles
Albert Claude,EMPLOYED_AT,The Rockefeller University
Albert Claude,MEMBER_OF,Royal Academy of Medicine of Belgium
Albert Claude,MEMBER_OF,French Academy of Sciences
Albert Claude,MEMBER_OF,American Academy of Arts and Sciences
Albert Claude,MEMBER_OF,Académie Nationale de Médecine
Philip Showalter Hench,RECEIVED,Q235651_1950
Q235651_1950,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Philip Showalter Hench,CITIZEN_OF,United States
Philip Showalter Hench,OCCUPATION,endocrinologist
Philip Showalter Hench,OCCUPATION,physiologist
Philip Showalter Hench,OCCUPATION,researcher
Philip Showalter Hench,OCCUPATION,physician
Philip Showalter Hench,FIELD_OF_WORK,medicine
Philip Showalter Hench,EDUCATED_AT,Shady Side Academy
Philip Showalter Hench,EDUCATED_AT,Lafayette College
Philip Showalter Hench,EDUCATED_AT,University of Pittsburgh
Philip Showalter Hench,EDUCATED_AT,University of Freiburg
Philip Showalter Hench,EDUCATED_AT,Columbia University
Philip Showalter Hench,EMPLOYED_AT,Mayo Clinic
Philip Showalter Hench,MEMBER_OF,American Academy of Arts and Sciences
Philip Showalter Hench,MEMBER_OF,Académie Nationale de Médecine
Konrad Emil Bloch,RECEIVED,Q35698_1964
Q35698_1964,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Konrad Emil Bloch,CITIZEN_OF,United States
Konrad Emil Bloch,CITIZEN_OF,Germany
Konrad Emil Bloch,OCCUPATION,biochemist
Konrad Emil Bloch,OCCUPATION,chemist
Konrad Emil Bloch,FIELD_OF_WORK,biochemistry
Konrad Emil Bloch,EDUCATED_AT,Technical University of Munich
Konrad Emil Bloch,EDUCATED_AT,Ludwig-Maximilians-Universität München
Konrad Emil Bloch,EDUCATED_AT,Columbia University
Konrad Emil Bloch,EMPLOYED_AT,Harvard University
Konrad Emil Bloch,EMPLOYED_AT,University of Chicago
Konrad Emil Bloch,EMPLOYED_AT,Florida State University
Konrad Emil Bloch,MEMBER_OF,Bavarian Academy of Sciences and Humanities
Konrad Emil Bloch,MEMBER_OF,American Philosophical Society
Konrad Emil Bloch,MEMBER_OF,American Academy of Arts and Sciences
Konrad Emil Bloch,MEMBER_OF,Royal Society
Konrad Emil Bloch,MEMBER_OF,National Academy of Sciences
Gertrude B. Elion,RECEIVED,Q35703_1988
Q35703_1988,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Gertrude B. Elion,CITIZEN_OF,United States
Gertrude B. Elion,OCCUPATION,pharmacologist
Gertrude B. Elion,OCCUPATION,biochemist
Gertrude B. Elion,OCCUPATION,researcher
Gertrude B. Elion,OCCUPATION,biologist
Gertrude B. Elion,OCCUPATION,chemist
Gertrude B. Elion,OCCUPATION,pharmacist
Gertrude B. Elion,OCCUPATION,professor
Gertrude B. Elion,FIELD_OF_WORK,biochemistry
Gertrude B. Elion,FIELD_OF_WORK,pharmacology
Gertrude B. Elion,EDUCATED_AT,Jamaica High School
Gertrude B. Elion,EDUCATED_AT,Walton High School
Gertrude B. Elion,EDUCATED_AT,Hunter College
Gertrude B. Elion,EDUCATED_AT,New York University
Gertrude B. Elion,EDUCATED_AT,New York University Tandon School of Engineering
Gertrude B. Elion,EMPLOYED_AT,Duke University
Gertrude B. Elion,MEMBER_OF,National Academy of Medicine
Gertrude B. Elion,MEMBER_OF,American Academy of Arts and Sciences
Gertrude B. Elion,MEMBER_OF,Royal Society
Gertrude B. Elion,MEMBER_OF,National Academy of Sciences
Gertrude B. Elion,MEMBER_OF,American Association for the Advancement of Science
Alexander Fleming,RECEIVED,Q37064_1945
Q37064_1945,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Alexander Fleming,CITIZEN_OF,United Kingdom
Alexander Fleming,OCCUPATION,bacteriologist
Alexander Fleming,OCCUPATION,pharmacologist
Alexander Fleming,OCCUPATION,surgeon
Alexander Fleming,OCCUPATION,inventor
Alexander Fleming,OCCUPATION,physician
Alexander Fleming,FIELD_OF_WORK,immunology
Alexander Fleming,FIELD_OF_WORK,bacteriology
Alexander Fleming,EDUCATED_AT,St Mary's Hospital Medical School
Alexander Fleming,EDUCATED_AT,University of Westminster
Alexander Fleming,EDUCATED_AT,Imperial College London
Alexander Fleming,EDUCATED_AT,Kilmarnock Academy
Alexander Fleming,EDUCATED_AT,Imperial College School of Medicine
Alexander Fleming,EMPLOYED_AT,University of London
Alexander Fleming,EMPLOYED_AT,Imperial College London
Alexander Fleming,MEMBER_OF,Royal College of Physicians
Alexander Fleming,MEMBER_OF,London
Alexander Fleming,MEMBER_OF,Royal Academy of Medicine of Catalonia
Alexander Fleming,MEMBER_OF,Pontifical Academy of Sciences
Alexander Fleming,MEMBER_OF,Royal Society
Alexander Fleming,MEMBER_OF,Royal Netherlands Academy of Arts and Sciences
George Emil Palade,RECEIVED,Q219718_1974
Q219718_1974,INSTANCE_OF,Nobel Prize in Physiology or Medicine
George Emil Palade,CITIZEN_OF,United States
George Emil Palade,CITIZEN_OF,Romania
George Emil Palade,OCCUPATION,cell biologist
George Emil Palade,OCCUPATION,university teacher
George Emil Palade,OCCUPATION,chemist
George Emil Palade,OCCUPATION,inventor
George Emil Palade,OCCUPATION,physicist
George Emil Palade,OCCUPATION,physician
George Emil Palade,FIELD_OF_WORK,cell biology
George Emil Palade,EDUCATED_AT,University of Bucharest
George Emil Palade,EDUCATED_AT,Bogdan Petriceicu Hasdeu National College
George Emil Palade,EMPLOYED_AT,Yale University
George Emil Palade,EMPLOYED_AT,University of California
George Emil Palade,EMPLOYED_AT,San Diego
George Emil Palade,MEMBER_OF,American-Romanian Academy of Arts and Sciences
George Emil Palade,MEMBER_OF,Pontifical Academy of Sciences
George Emil Palade,MEMBER_OF,Romanian Academy
George Emil Palade,MEMBER_OF,American Academy of Arts and Sciences
George Emil Palade,MEMBER_OF,German Academy of Sciences Leopoldina
George Emil Palade,MEMBER_OF,Royal Society
George Emil Palade,MEMBER_OF,National Academy of Sciences
John James Rickard Macleod,RECEIVED,Q232024_1923
Q232024_1923,INSTANCE_OF,Nobel Prize in Physiology or Medicine
John James Rickard Macleod,CITIZEN_OF,United Kingdom
John James Rickard Macleod,OCCUPATION,physiologist
John James Rickard Macleod,OCCUPATION,university teacher
John James Rickard Macleod,OCCUPATION,inventor
John James Rickard Macleod,OCCUPATION,physician
John James Rickard Macleod,FIELD_OF_WORK,physiology
John James Rickard Macleod,FIELD_OF_WORK,medicine
John James Rickard Macleod,EDUCATED_AT,University of Aberdeen School of Medicine
John James Rickard Macleod,EDUCATED_AT,University of Aberdeen
John James Rickard Macleod,EMPLOYED_AT,Leipzig University
John James Rickard Macleod,EMPLOYED_AT,University of Toronto
John James Rickard Macleod,MEMBER_OF,German Academy of Sciences Leopoldina
John James Rickard Macleod,MEMBER_OF,Royal Society
Howard Temin,RECEIVED,Q243536_1975
Q243536_1975,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Howard Temin,CITIZEN_OF,United States
Howard Temin,OCCUPATION,virologist
Howard Temin,OCCUPATION,biochemist
Howard Temin,OCCUPATION,geneticist
Howard Temin,OCCUPATION,university teacher
Howard Temin,OCCUPATION,physician
Howard Temin,FIELD_OF_WORK,biology
Howard Temin,FIELD_OF_WORK,genetics
Howard Temin,FIELD_OF_WORK,virology
Howard Temin,EDUCATED_AT,Swarthmore College
Howard Temin,EDUCATED_AT,University of Wisconsin–Madison
Howard Temin,EDUCATED_AT,California Institute of Technology
Howard Temin,EMPLOYED_AT,University of Wisconsin–Madison
Howard Temin,MEMBER_OF,American Academy of Arts and Sciences
Howard Temin,MEMBER_OF,National Academy of Sciences
Howard Temin,MEMBER_OF,Royal Society
Peter Mansfield,RECEIVED,Q243601_2003
Q243601_2003,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Peter Mansfield,CITIZEN_OF,United Kingdom
Peter Mansfield,OCCUPATION,biophysicist
Peter Mansfield,OCCUPATION,university teacher
Peter Mansfield,OCCUPATION,inventor
Peter Mansfield,OCCUPATION,physicist
Peter Mansfield,FIELD_OF_WORK,physics
Peter Mansfield,FIELD_OF_WORK,physiology
Peter Mansfield,FIELD_OF_WORK,magnetic resonance imaging
Peter Mansfield,EDUCATED_AT,Queen Mary University of London
Peter Mansfield,EMPLOYED_AT,University of Nottingham
Peter Mansfield,MEMBER_OF,National Academy of Sciences
Peter Mansfield,MEMBER_OF,Royal Society
Ivan Pavlov,RECEIVED,Q42985_1904
Q42985_1904,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Ivan Pavlov,CITIZEN_OF,Soviet Union
Ivan Pavlov,OCCUPATION,physiologist
Ivan Pavlov,OCCUPATION,researcher
Ivan Pavlov,OCCUPATION,chemist
Ivan Pavlov,OCCUPATION,neurologist
Ivan Pavlov,OCCUPATION,physician
Ivan Pavlov,FIELD_OF_WORK,physiology
Ivan Pavlov,FIELD_OF_WORK,education
Ivan Pavlov,EDUCATED_AT,S. M. Kirov Military Medical Academy
Ivan Pavlov,EDUCATED_AT,Saint Petersburg State University
Ivan Pavlov,EMPLOYED_AT,Saint Petersburg State University
Ivan Pavlov,EMPLOYED_AT,S. M. Kirov Military Medical Academy
Ivan Pavlov,EMPLOYED_AT,Institute of Experimental Medicine
Ivan Pavlov,MEMBER_OF,German Academy of Sciences Leopoldina
Ivan Pavlov,MEMBER_OF,Saint Petersburg Academy of Sciences
Ivan Pavlov,MEMBER_OF,Academy of Sciences of the USSR
Ivan Pavlov,MEMBER_OF,Académie Nationale de Médecine
Ivan Pavlov,MEMBER_OF,French Academy of Sciences
Ivan Pavlov,MEMBER_OF,Royal Society
Ivan Pavlov,MEMBER_OF,Russian Academy of Sciences
Ivan Pavlov,MEMBER_OF,National Academy of Sciences
Ivan Pavlov,MEMBER_OF,Royal Netherlands Academy of Arts and Sciences
Ivan Pavlov,MEMBER_OF,University of Cambridge
Salvador Luria,RECEIVED,Q205667_1969
Q205667_1969,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Salvador Luria,CITIZEN_OF,United States
Salvador Luria,CITIZEN_OF,Italy
Salvador Luria,CITIZEN_OF,Kingdom of Italy
Salvador Luria,OCCUPATION,virologist
Salvador Luria,OCCUPATION,microbiologist
Salvador Luria,OCCUPATION,university teacher
Salvador Luria,OCCUPATION,chemist
Salvador Luria,FIELD_OF_WORK,microbiology
Salvador Luria,EDUCATED_AT,Sapienza University of Rome
Salvador Luria,EDUCATED_AT,University of Turin
Salvador Luria,EDUCATED_AT,Columbia University
Salvador Luria,EMPLOYED_AT,Columbia University
Salvador Luria,EMPLOYED_AT,Massachusetts Institute of Technology
Salvador Luria,EMPLOYED_AT,University of Illinois Urbana–Champaign
Salvador Luria,EMPLOYED_AT,Indiana University Bloomington
Salvador Luria,MEMBER_OF,American Philosophical Society
Salvador Luria,MEMBER_OF,Royal Academy of Medicine of Belgium
Salvador Luria,MEMBER_OF,National Academy of Sciences
Salvador Luria,MEMBER_OF,American Association for the Advancement of Science
Salvador Luria,MEMBER_OF,American Academy of Arts and Sciences
Craig Mello,RECEIVED,Q206455_2006
Q206455_2006,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Craig Mello,CITIZEN_OF,United States
Craig Mello,OCCUPATION,biochemist
Craig Mello,OCCUPATION,biologist
Craig Mello,OCCUPATION,professor
Craig Mello,OCCUPATION,physician
Craig Mello,FIELD_OF_WORK,genetics
Craig Mello,EDUCATED_AT,Fairfax High School
Craig Mello,EDUCATED_AT,Brown University
Craig Mello,EDUCATED_AT,Harvard University
Craig Mello,EMPLOYED_AT,Duke University
Craig Mello,EMPLOYED_AT,United States Geological Survey
Craig Mello,MEMBER_OF,National Academy of Sciences
Craig Mello,MEMBER_OF,Hungarian Academy of Sciences
Craig Mello,MEMBER_OF,American Academy of Arts and Sciences
Stanley Cohen,RECEIVED,Q232299_1986
Q232299_1986,INSTANCE_OF,Nobel Prize in Physiology or Medicine
Stanley Cohen,CITIZEN_OF,United States
Stanley Cohen,OCCUPATION,endocrinologist
Stanley Cohen,OCCUPATION,biochemist
Stanley Cohen,OCCUPATION,physiologist
Stanley Cohen,OCCUPATION,university teacher
Stanley Cohen,FIELD_OF_WORK,biochemistry
Stanley Cohen,FIELD_OF_WORK,growth factor
Stanley Cohen,FIELD_OF_WORK,nerve growth factor
Stanley Cohen,FIELD_OF_WORK,epidermal growth factor
Stanley Cohen,EDUCATED_AT,James Madison High School
Stanley Cohen,EDUCATED_AT,Oberlin College
